Programme Name,Year,Award Status,Applicant Gender,Amount Requested,Amount Funded
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,80000,70000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,70000,70000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,50000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,30000,60000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,140000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,50000,50000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Female,70000,70000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Female,60000,60000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,100000,100000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,180000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Female,160000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,190000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,90000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,170000,170000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,130000,40000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,70000,70000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,50000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,120000,120000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,440000,240000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Awarded,Male,50000,50000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Female,150000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,80000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,40000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Female,150000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,20000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Female,50000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,70000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,140000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Male,50000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 1,2020,Declined,Female,70000,
SFI Future Innovator Prize,2019,Awarded,Male,120000,120000
SFI Research Professorship,2020,Awarded,Female,3720000,3420000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,290000,290000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,220000,220000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI Frontiers for the Future,2020,Awarded,Male,940000,940000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,250000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,1170000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,260000,260000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,330000,
SFI Future Innovator Prize,2020,Awarded,Male,210000,210000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,300000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,250000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,960000,960000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,590000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,440000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,520000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,300000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,230000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,290000,290000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,200000,190000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,170000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,250000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,230000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,280000,280000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,270000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,360000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,220000,220000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,290000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,380000,380000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,390000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,220000,220000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,230000,220000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,240000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,450000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,240000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,210000,210000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,330000,330000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,370000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,570000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,270000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,230000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,360000,270000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,290000,240000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,350000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,300000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,270000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,240000,240000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,270000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,360000,360000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,320000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,300000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,200000,190000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,200000,200000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,270000,270000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,250000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,350000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,310000,310000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,320000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,220000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,370000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Female,290000,290000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,310000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,210000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,290000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,250000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,170000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,470000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,200000,200000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,330000,330000
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Female,200000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Declined,Male,340000,
SFI COVID-19 Rapid Response Funding Programme 2020-Phase 2,2020,Awarded,Male,240000,200000
SFI Future Innovator Prize,2020,Declined,Male,220000,
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2020,Declined,Male,220000,
SFI Future Innovator Prize,2020,Awarded,Female,220000,220000
SFI Future Innovator Prize,2020,Declined,Female,220000,
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2020,Awarded,Male,210000,210000
SFI Future Innovator Prize,2020,Awarded,Female,220000,220000
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2020,Awarded,Female,200000,200000
SFI Future Innovator Prize,2020,Declined,Male,220000,
SFI Future Innovator Prize,2020,Declined,Female,220000,
SFI Future Innovator Prize,2020,Awarded,Female,180000,180000
SFI Future Innovator Prize,2020,Declined,Male,220000,
SFI Future Innovator Prize,2020,Declined,Male,120000,
SFI Future Innovator Prize,2020,Awarded,Female,220000,220000
SFI Future Innovator Prize,2020,Awarded,Male,220000,220000
SFI Future Innovator Prize,2019,Awarded,Female,1000000,770000
SFI Future Innovator Prize,2019,Awarded,Male,,1260000
SFI Future Innovator Prize,2019,Awarded,Male,500000,720000
SFI Future Innovator Prize,2019,Awarded,Male,2000000,2220000
SFI Future Innovator Prize,2019,Awarded,Male,500000,720000
SFI Frontiers for the Future,2020,Awarded,Female,940000,910000
SFI Frontiers for the Future,2020,Declined,Male,1000000,
SFI Frontiers for the Future,2020,Awarded,Male,1000000,1000000
SFI Frontiers for the Future,2020,Declined,Male,1000000,
SFI Frontiers for the Future,2020,Awarded,Male,990000,990000
SFI Frontiers for the Future,2020,Awarded,Female,920000,920000
SFI Frontiers for the Future,2020,Declined,Male,950000,
SFI Frontiers for the Future,2020,Declined,Male,1000000,
SFI Frontiers for the Future,2020,Awarded,Male,1000000,990000
SFI Frontiers for the Future,2020,Awarded,Female,890000,890000
SFI Frontiers for the Future,2020,Awarded,Female,950000,950000
SFI Frontiers for the Future,2020,Awarded,Male,990000,990000
SFI Frontiers for the Future,2020,Declined,Male,970000,
SFI Frontiers for the Future,2020,Awarded,Female,1000000,1000000
SFI Frontiers for the Future,2020,Awarded,Female,970000,970000
SFI Frontiers for the Future,2020,Awarded,Male,1000000,970000
SFI Frontiers for the Future,2020,Declined,Female,800000,
SFI Frontiers for the Future,2020,Declined,Female,360000,
SFI Frontiers for the Future,2020,Declined,Male,270000,
SFI Frontiers for the Future,2020,Declined,Male,480000,480000
SFI Frontiers for the Future,2020,Declined,Female,480000,
SFI Frontiers for the Future,2020,Declined,Female,310000,
SFI Frontiers for the Future,2020,Declined,Female,370000,
SFI Frontiers for the Future,2020,Declined,Male,280000,
SFI Frontiers for the Future,2020,Awarded,Female,480000,480000
SFI Frontiers for the Future,2020,Awarded,Male,480000,480000
SFI Frontiers for the Future,2020,Declined,Male,460000,
SFI Frontiers for the Future,2020,Declined,Male,450000,
SFI Frontiers for the Future,2020,Declined,Male,420000,
SFI Frontiers for the Future,2020,Declined,Female,270000,
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Male,450000,
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Male,260000,
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Male,420000,
SFI Frontiers for the Future,2020,Declined,Male,460000,
SFI Frontiers for the Future,2020,Awarded,Male,480000,480000
SFI Frontiers for the Future,2020,Awarded,Male,330000,330000
SFI Frontiers for the Future,2020,Declined,Male,460000,
SFI Frontiers for the Future,2020,Awarded,Female,480000,480000
SFI Frontiers for the Future,2020,Declined,Female,200000,
SFI Frontiers for the Future,2020,Declined,Male,230000,
SFI Frontiers for the Future,2020,Declined,Male,220000,
SFI Frontiers for the Future,2020,Declined,Male,390000,
SFI Frontiers for the Future,2020,Awarded,Male,390000,390000
SFI Frontiers for the Future,2020,Declined,Female,480000,
SFI Frontiers for the Future,2020,Awarded,Female,480000,470000
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Female,450000,
SFI Frontiers for the Future,2020,Awarded,Male,380000,380000
SFI Frontiers for the Future,2020,Declined,Male,300000,
SFI Frontiers for the Future,2020,Declined,Female,480000,
SFI Frontiers for the Future,2020,Declined,Male,200000,
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Male,460000,
SFI Frontiers for the Future,2020,Declined,Female,480000,
SFI Frontiers for the Future,2020,Declined,Female,460000,
SFI Frontiers for the Future,2020,Declined,Male,450000,
SFI Frontiers for the Future,2020,Declined,Female,480000,
SFI Frontiers for the Future,2020,Declined,Female,300000,
SFI Frontiers for the Future,2020,Awarded,Female,200000,200000
SFI Frontiers for the Future,2020,Declined,Male,480000,
SFI Frontiers for the Future,2020,Declined,Female,260000,
